Wavelength (nm), scalar, vector, tensor
639.1,289.5269979962323,-95.36153641186368,-54.68384690092355
639.2,288.3621128485804,-95.12836314229837,-55.80066825213701
639.3,287.1466810227284,-94.92370568109438,-57.00987762590021
639.4,285.8748211036708,-94.74929644153876,-58.32106734572851
639.5,284.53979606930864,-94.60716054525837,-59.74526113729316
639.6,283.1338482770382,-94.49967057225204,-61.295188933932316
639.7,281.64799488738004,-94.42961451032461,-62.98562762920124
639.8,280.07177218862813,-94.40028074869481,-64.8338270026894
639.9,278.3929132756393,-94.41556529753603,-66.86004673013105
640.0,276.59693788497947,-94.48010829888104,-69.08823980703716
640.1,274.6666251168457,-94.59946958493417,-71.54693116806723
640.2,272.5813280719468,-94.78035694062852,-74.27035978815445
640.3,270.3160721886449,-95.03092647490779,-77.29998128950967
640.4,267.8403532057936,-95.3611831251785,-80.6864711784337
640.5,265.11651113403246,-95.78352250034204,-84.49243474038542
640.6,262.097494845097,-96.31347585882428,-88.7961325770147
640.7,258.723733075398,-96.9707529559044,-93.6966954578518
640.8,254.9186653448037,-97.78073159301286,-99.3215726514125
640.9,250.58221171905413,-98.77663422592803,-105.8374155214715
641.0,245.58098000017952,-100.00279210345798,-113.46639874759471
641.1,239.73313590753662,-101.51968841548383,-122.51143656536028
641.2,232.78420379717863,-103.41202460088077,-133.39651477982116
641.3,224.36675114169623,-105.80215874104631,-146.73388318178925
641.4,213.92987136050778,-108.87361117549376,-163.44158405007798
641.5,200.60830324261684,-112.91469125864181,-184.96158633615812
641.6,182.96087148641632,-118.4056837494134,-213.69571799005524
641.7,158.39563605946057,-126.2104655991636,-253.96375025576805
641.8,121.73475688760027,-138.05488430131052,-314.3952897537133
641.9,60.91791882795585,-157.9589494843522,-415.09073675922184
642.0,-60.124573906708235,-197.94580135894228,-616.1661277309883
642.1,-420.41745399676364,-317.69026272707623,-1215.995895630232
642.2,-78544.51254847585,-26358.709524732676,-131422.16629892754
642.3,1039.0998986432235,169.49974566182215,1217.839040779622
642.4,668.6726894627756,46.35522676803965,601.1082440128414
642.5,545.7606641835167,5.708606223510885,396.8994934746206
642.6,484.29783460458583,-14.462041121590454,295.1029233016153
642.7,447.3471057828102,-26.469012601697848,234.15682191608826
642.8,422.6341383929159,-34.403690236513164,193.60406937771276
642.9,404.90776431623124,-40.01640215915516,164.69283011524854
643.0,391.5454190329472,-44.18127844672755,143.05227366329845
643.1,381.0913026731583,-47.38353073483555,126.25617649635333
643.2,372.6724572310148,-49.914093114584006,112.84971746744145
643.3,365.73361540115536,-51.95800582562508,101.90755928348122
643.4,359.9047273465846,-53.63857297550824,92.8130598660825
643.5,354.9296725186396,-55.0411252451057,85.13945879897527
643.6,350.6255437581897,-56.226591837051046,78.58201757746527
643.7,346.85822780207855,-57.23964029251739,72.91732053338627
643.8,343.52714838942336,-58.1137621114713,67.97784676004403
643.9,340.5553970766539,-58.87456247345112,63.635521552090125
644.0,337.8831554628868,-59.54195282502837,59.790753529795566
644.1,335.4631956094814,-60.131650739359415,56.36493542093675
644.2,333.2577309488157,-60.65622961618884,53.29519565884564
644.3,331.2361673205279,-61.12586834292904,50.53065019384118
644.4,329.37346761030284,-61.54889642518213,48.02967697665738
644.5,327.64894316721785,-61.93219686142197,45.757901740723476
644.6,326.04534747433854,-62.28150827034701,43.68668754127251
644.7,324.54818741011564,-62.6016544917988,41.79198694736421
644.8,323.145193497359,-62.89672119574781,40.05345921495703
644.9,321.82590790641154,-63.1701932439016,38.45378371891358
645.0,320.58136076400837,-63.42506262022474,36.97812056327006
645.1,319.4038134455706,-63.66391403790378,35.61368283288743
645.2,318.28655321638433,-63.88899343441357,34.34939442909994
645.3,317.2237276230041,-64.10226322105318,33.17561415847592
645.4,316.2102099366881,-64.30544718650609,32.08391157793595
645.5,315.2414890599112,-64.50006725092081,31.06688361487093
645.6,314.31357885774,-64.68747375011033,30.118003565476226
645.7,313.42294302769693,-64.86887054552633,29.23149599429614
645.8,312.56643248561284,-65.04533596774073,28.402232497737362
645.9,311.741232898585,-65.21784038329612,27.62564438371549
646.0,310.9448204949801,-65.38726100854558,26.897649150979536
646.1,310.17492466506786,-65.55439446622947,26.214588291082446
646.2,309.429496163211,-65.7199674814535,25.573174431558595
646.3,308.7066799545452,-65.88464603641688,24.97044622557341
646.4,308.00479193140205,-66.04904324249071,24.403729697195033
646.5,307.3222988688725,-66.21372614022984,23.87060499169202
646.6,306.65780110350715,-66.37922159972383,23.36887767132123
646.7,306.01001751090297,-66.54602146314956,22.896553849987065
646.8,305.3777724316655,-66.7145870468331,22.451818583098074
646.9,304.75998425485494,-66.88535310029722,22.03301702835145
647.0,304.1556554164737,-67.05873130365963,21.63863797396281
647.1,303.5638636100977,-67.2351133716059,21.267299396796677
647.2,302.9837540391538,-67.41487382141364,20.91773576691461
647.3,302.4145325670616,-67.59837245363774,20.588786859609574
647.4,301.8554596434769,-67.78595658679622,20.279387872792565
647.5,301.30584490325947,-67.97796308131225,19.988560678221013
647.6,300.7650423499559,-68.17472018298358,19.715406060494534
647.7,300.2324460484125,-68.37654921204604,19.459096819105262
647.8,299.70748626178886,-68.5837661204159,19.21887162671044
647.9,299.18962597725243,-68.79668293677983,18.994029551879922
648.0,298.6783577722383,-69.01560911675173,18.78392516732215
648.1,298.1732009795696,-69.24085281328288,18.58796417539733
648.2,297.6736991152035,-69.4727220807863,18.40559949192844
648.3,297.17941753700705,-69.71152602501503,18.236327737173536
648.4,296.6899413069171,-69.95757590953804,18.079686089535173
648.5,296.2048732322209,-70.21118622867408,17.93524946336398
648.6,295.72383206459017,-70.47267575592839,17.80262797717929
648.7,295.2464508379759,-70.74236857632276,17.68146468293109
648.8,294.7723753285939,-71.02059511048145,17.571433530651447
648.9,294.30126262206414,-71.3076931379339,17.47223754608652
649.0,293.8327797743216,-71.6040088267933,17.38360720172804
649.1,293.36660255426784,-71.90989777676494,17.305298964148648
649.2,292.9024142572626,-72.22572608234164,17.237094002719726
649.3,292.43990457955977,-72.55187142299135,17.17879704672862
649.4,291.9787685445953,-72.88872418722056,17.13023537961901
649.5,291.51870547275655,-73.23668863750979,17.091257960614215
649.6,291.05941798683375,-73.59618412333644,17.06173466535526
649.7,290.6006110458254,-73.96764634979519,17.041555638434343
649.8,290.1419910001792,-74.3515287096792,17.030630751839233
649.9,289.68326466181736,-74.74830368735998,17.02888916437157
650.0,289.22413838252635,-75.15846434333297,17.03627897807501
650.1,288.7643171344225,-75.58252588895022,17.052766988623073
650.2,288.303503586262,-76.02102736160245,17.078338527491066
650.3,287.84139716937256,-76.47453341146714,17.11299739457183
650.4,287.37769312687516,-76.94363621194015,17.15676588072115
650.5,286.9120815397322,-77.42895750698248,17.20968488053013
650.6,286.4442463229056,-77.93115080991099,17.271814096445077
650.7,285.9738641846159,-78.45090376960904,17.343232336189317
650.8,285.50060354128436,-78.98894072180391,17.424037906311774
650.9,285.024123380253,-79.54602544494519,17.51434910559683
651.0,284.54407206179866,-80.12296414234372,17.614304823033294
651.1,284.0600860512478,-80.72060867469263,17.72406524608401
651.2,283.57178857118805,-81.33986006983194,17.843812686120206
651.3,283.07878816280316,-81.98167233979966,17.97375252912412
651.4,282.58067714424976,-82.64705663878968,18.11411432112637
651.5,282.0770299527094,-83.33708579973808,18.265152999359426
651.6,281.567401355222,-84.05289929198038,18.427150281816566
651.7,281.05132451172346,-84.79570864775526,18.600416229810957
651.8,280.5283088716542,-85.56680341155237,18.785291000306422
651.9,279.99783788325396,-86.36755767332622,18.982146807245577
652.0,279.4593664919228,-87.19943725483478,19.191390113925333
652.1,278.9123184009625,-88.06400762775577,19.41346408169433
652.2,278.3560830644047,-88.962942653137,19.648851303953023
652.3,277.7900123774451,-89.89803424442381,19.898076858735088
652.4,277.21341702512586,-90.87120307100177,20.161711718110826
652.5,276.6255624442405,-91.88451043632054,20.44037655842031
652.6,276.0256643467669,-92.94017148472952,20.73474602208432
652.7,275.41288374532667,-94.04056991462708,21.045553489611027
652.8,274.7863214120314,-95.1882744030648,21.373596429645392
652.9,274.14501169122104,-96.38605697951395,21.719742405795877
653.0,273.48791557384914,-97.63691362484896,22.08493583180112
653.1,272.81391292606787,-98.94408741722775,22.47020558183359
653.2,272.1217937465489,-100.31109460067712,22.876673580816306
653.3,271.4102483055055,-101.74175401691696,23.305564521230334
653.4,270.67785599256945,-103.2402204184592,23.75821687875133
653.5,269.92307266963917,-104.81102227414908,24.236095430121438
653.6,269.144216287294,-106.45910479090017,24.74080551421222
653.7,268.3394504779991,-108.18987901156659,25.274109322655047
653.8,267.50676578397827,-110.00927801490653,25.837944561766136
653.9,266.643958110057,-111.92382144636922,26.434445895109455
654.0,265.74860390878075,-113.94068985748048,27.06596965906545
654.1,264.81803150264875,-116.06781063895693,27.735122446244773
654.2,263.8492878212723,-118.31395771386505,28.444794278659447
654.3,262.83909967283836,-120.68886763236351,29.198197250983327
654.4,261.78382847067576,-123.2033753054286,29.99891072286952
654.5,260.6794170852301,-125.86957336637049,30.850934389768536
654.6,259.5213271739054,-128.70100010255806,31.75875087957432
654.7,258.30446493529575,-131.71286211756498,32.727399928363695
654.8,257.023092712259,-134.92229945019585,33.762566710588395
654.9,255.6707231919636,-138.34870290578516,34.8706875753949
655.0,254.23999206821566,-142.01409600372247,36.059077323612
655.1,252.72250386933115,-145.9435974312032,37.336083321966086
655.2,251.10864411200174,-150.16598452171542,38.71127329392683
655.3,249.38734887427333,-154.71438447879115,40.19566569393513
655.4,247.54582008251182,-159.6271284602206,41.802014369989465
655.5,245.56917097990367,-164.94881511999546,43.54516304693234
655.6,243.43998094853788,-170.73164609170263,45.44249045826476
655.7,241.13773144024375,-177.037118147729,47.514474371203086
655.8,238.63808424490756,-183.93818834803582,49.785413276164505
655.9,235.91194816881745,-191.52207396069184,52.28435966800866
656.0,232.9242580328093,-199.8939154248273,55.04634100920088
656.1,229.63235693390922,-209.18162952477945,58.113977431090554
656.2,225.98382276162644,-219.5424298018943,61.53965518207744
656.3,221.91350270286384,-231.17172300203538,65.38849208862807
656.4,217.33939725300047,-244.31545700600384,69.74245351149764
656.5,212.15683699493022,-259.28759045751036,74.70617553532486
656.6,206.23006464152718,-276.49534660217626,80.41538289604809
656.7,199.37976525930995,-296.47662258419615,87.0493587283154
656.8,191.36407091236308,-319.9569754834303,94.84993989377035
656.9,181.84867496969264,-347.9392793633457,104.15140264698574
657.0,170.35800231083783,-381.8502146252682,115.42929240416294
657.1,156.1917706968389,-423.7905838676109,129.38386234745474
657.2,138.274492153569,-476.98680770900125,147.09057201785268
657.3,114.86530978544062,-546.661414321218,170.29025047858465
657.4,82.94929080857975,-641.8591603046414,201.9978032598878
657.5,36.8108272630328,-779.7268285274635,247.92881162555676
657.6,-35.862957804621544,-997.203009554486,320.3961263698436
657.7,-167.3617556631228,-1391.1567375901134,451.6894131195551
657.8,-478.11227251229906,-2322.868092303837,762.2353529307652
657.9,-2123.5104158635304,-7258.524757950512,2407.429828650876
658.0,2386.4871412629204,6272.003284058075,-2102.7705109018157
658.1,1018.4133089765697,2168.314801088967,-734.8985995939353
658.2,729.7492825928938,1302.853415535696,-446.43565606981673
658.3,604.3359272804871,927.141758778392,-321.22256841469897
658.4,534.1695287492594,717.1687232663031,-251.2556448584436
658.5,489.303908360096,583.0958078642402,-206.5887289002177
658.6,458.12380932877613,490.0772764812668,-175.60658552696768
658.7,435.1803510417006,421.76652103431337,-152.86035554324397
658.8,417.57844121443037,369.47829793974546,-135.45496774340523
658.9,403.6375500735554,328.1710506744902,-121.70991310674725
659.0,392.31524520777225,294.71751434433315,-110.58277966144318
659.1,382.93058945407296,267.07490935714895,-101.39265038322496
659.2,375.0199416340156,243.85234364598648,-93.67590394379239
659.3,368.25668215935224,224.06998949983847,-87.10594032823744
659.4,362.4040766233947,207.01767435126695,-81.44604443788563
659.5,357.2863451389669,192.1680888034551,-76.52045543941867
659.6,352.77022992081464,179.12148939028427,-72.19593435815817
659.7,348.75287009350524,167.56932301258686,-68.36963889656643
659.8,345.1536016582773,157.26962685094344,-64.96092341143068
659.9,341.9082760808454,148.02998414105846,-61.905657511752565
660.0,338.96523893118996,139.69546010481676,-59.152204708381966
660.1,336.2824289607844,132.13989919340784,-56.65852150086679
660.2,333.82524957164026,125.25953950564005,-54.39002885590227
660.3,331.564982940861,118.96825517256019,-52.31802634108875
660.4,329.47759197480036,113.19396223066352,-50.41849408810323
660.5,327.5428037739801,107.87586902715972,-48.67117626644483
660.6,325.7434003442269,102.9623483637122,-47.05887180323389
660.7,324.0646638667902,98.40927331692005,-45.566879661828125
660.8,322.49393861153516,94.1787029878463,-44.18256076336183
660.9,321.0202818475995,90.23783524377684,-42.89498890561121
661.0,319.63418334903565,86.55816524476478,-41.69467027670712
661.1,318.3273382687863,83.11480407503221,-40.57331633706105
661.2,317.0924618985248,79.88592303181866,-39.523658587037225
661.3,315.92313757109696,76.85229734191356,-38.53929647712488
661.4,314.81369098773655,73.99692915237185,-37.61457174277915
661.5,313.759085764603,71.30473417908644,-36.744463958495764
661.6,312.75483613302066,68.76227981636539,-35.92450324550712
661.7,311.79693359437823,66.3575651103797,-35.15069693405897
661.8,310.8817849947279,64.07983499162772,-34.419467645322115
661.9,310.0061599971249,61.9194227005341,-33.727600770983656
662.0,309.1671463288025,59.86761553748109,-33.07219972761985
662.1,308.3621114928294,57.91654000622412,-32.45064767550803
662.2,307.58866988041433,56.05906315917782,-31.860574638043833
662.3,306.8446544154442,54.2887075393625,-31.29982915336312
662.4,306.12809201889155,52.59957758190823,-30.766453745808594
662.5,305.43718230586506,50.986295713452485,-30.258663630021157
662.6,304.77027902902597,49.44394669059643,-29.774828161384267
662.7,304.12587386392335,47.968028964110715,-29.313454628389152
662.8,303.502582198502,46.554412055629626,-28.87317404917013
662.9,302.8991306435402,45.19929909713066,-28.452728688981946
663.0,302.3143460256387,43.899193818072646,-28.050961060247086
663.1,301.7471456613935,42.650871376071954,-27.666804203803768
